rCzu,3IHa0ReZtLM,"[2, 45, 51, 56, 212]",
utzu,3NGRbnvfiv4,"[0, 1, 183, 1539, 2343, 2433]","[{'text': ""well it's finally time to let you in on"", 'start': 0.0, 'duration': 4.23}, {'text': 'the secret but instead of just telling', 'start': 2.28, 'duration': 8.7}, {'text': ""you about it we'd like to show you so"", 'start': 4.23, 'duration': 11.039}, {'text': ""here's someone you know we knew very"", 'start': 10.98, 'duration': 6.09}, {'text': 'early on that we wanted to make a', 'start': 15.269, 'duration': 3.661}, {'text': 'ratchet and clank game we love the', 'start': 17.07, 'duration': 3.99}, {'text': 'series and we had a clear idea of where', 'start': 18.93, 'duration': 3.96}, {'text': ""we wanted to take it next and here's"", 'start': 21.06, 'duration': 8.58}, {'text': 'sean mccabe our production director we', 'start': 22.89, 'duration': 8.28}, {'text': 'realized that we wanted to let players', 'start': 29.64, 'duration': 3.57}, {'text': 'explore the universe with ratchet and', 'start': 31.17, 'duration': 4.29}, {'text': 'clank together at the same time our fans', 'start': 33.21, 'duration': 4.47}, {'text': 'have wanted this and we wanted to and', 'start': 35.46, 'duration': 4.95}, {'text': 'then we thought well why stop there we', 'start': 37.68, 'duration': 4.199}, {'text': 'need to keep ratchet and clank on their', 'start': 40.41, 'duration': 5.16}, {'text': ""toes so we added captain cork here's Ted"", 'start': 41.879, 'duration': 11.131}, {'text': 'Pryce and finally our super team needed', 'start': 45.57, 'duration': 9.27}, {'text': 'a touch of evil and backstabbing', 'start': 53.01, 'duration': 4.2}, {'text': 'treachery so thanks to a cosmic mishap', 'start': 54.84, 'duration': 7.14}, {'text': ""here's dr. nefarious that's our"", 'start': 57.21, 'duration': 6.87}, {'text': 'community teams James Stevenson this is', 'start': 61.98, 'duration': 4.11}, {'text': 'your first look at ratchet and clank all', 'start': 64.08, 'duration': 7.74}, {'text': 'for one Ratchet and Clank all for one', 'start': 66.09, 'duration': 7.889}, {'text': 'takes the interplanetary style of the', 'start': 71.82, 'duration': 4.619}, {'text': 'ratchet universe and adds drop in drop', 'start': 73.979, 'duration': 4.471}, {'text': 'out cooperative play with a competitive', 'start': 76.439, 'duration': 4.131}, {'text': 'edge', 'start': 78.45, 'duration': 2.12}, {'text': ""we're letting players play together side"", 'start': 86.46, 'duration': 5.83}, {'text': ""by side or online and right now we're in"", 'start': 88.99, 'duration': 5.58}, {'text': 'the high cliffs of planet madness there', 'start': 92.29, 'duration': 5.42}, {'text': 'is nanotech over here', 'start': 94.57, 'duration': 3.14}, {'text': 'the vacuum 4000 is a new device that', 'start': 103.19, 'duration': 6.63}, {'text': 'lets you throw your friends', 'start': 106.32, 'duration': 3.5}, {'text': ""it's good to know who your friends are"", 'start': 111.32, 'duration': 3.74}, {'text': 'they get away from my pal', 'start': 120.63, 'duration': 4.169}, {'text': 'another Stephanie', 'start': 125.12, 'duration': 3.38}, {'text': 'weapons on all 41 are real powerful when', 'start': 150.79, 'duration': 6.02}, {'text': 'you use them together with your friends', 'start': 153.37, 'duration': 3.44}, {'text': ""I'm something you had"", 'start': 176.25, 'duration': 3.599}, {'text': 'yes', 'start': 185.54, 'duration': 3.0}, {'text': 'then share away', 'start': 196.27, 'duration': 2.75}, {'text': 'classic ratchet and playing gadgets like', 'start': 222.58, 'duration': 4.36}, {'text': 'the swing shot our attorney with a plot', 'start': 224.96, 'duration': 4.37}, {'text': 'twist', 'start': 226.94, 'duration': 2.39}, {'text': 'anyone needs some nanotech', 'start': 257.88, 'duration': 3.93}, {'text': 'so usually divide and conquer as the', 'start': 266.48, 'duration': 6.38}, {'text': 'best strategy for taking out smaller', 'start': 269.0, 'duration': 3.86}, {'text': 'the', 'start': 277.76, 'duration': 3.0}, {'text': 'but bigger enemies force you to focus', 'start': 282.47, 'duration': 4.68}, {'text': 'your fire', 'start': 284.82, 'duration': 2.33}, {'text': 'I', 'start': 346.409, 'duration': 2.03}, {'text': 'me', 'start': 371.67, 'duration': 3.0}, {'text': ""and that's your first look at ratchet"", 'start': 378.41, 'duration': 4.9}, {'text': 'and clank all for one all of us it', 'start': 381.63, 'duration': 3.39}, {'text': 'insomniac are excited to bring you the', 'start': 383.31, 'duration': 5.15}, {'text': 'first one the curiosity', 'start': 385.02, 'duration': 3.44}]"
u9zu,3Nk6m7kvzWc,"[0, 1, 63, 167]",
s5zu,3Ougl7zMxo0,"[5, 16, 769]",
Jlzu,3Q1OjAOohCg,[945],"[{'text': ""you know what's going on guys this is"", 'start': 0.03, 'duration': 5.07}, {'text': 'Syd aka vicious 274 coming at you with', 'start': 2.01, 'duration': 6.24}, {'text': ""another review and it's on this beef"", 'start': 5.1, 'duration': 4.89}, {'text': ""that is sitting in front of me it's the"", 'start': 8.25, 'duration': 6.48}, {'text': 'black rubber ramps funbox ledge and it', 'start': 9.99, 'duration': 7.56}, {'text': 'is a phenomenal ramp by black rubber', 'start': 14.73, 'duration': 5.219}, {'text': 'ramps like I mentioned before before I', 'start': 17.55, 'duration': 4.319}, {'text': ""get into the review I'll just give you"", 'start': 19.949, 'duration': 4.41}, {'text': ""guys the specs on this ramp it's"", 'start': 21.869, 'duration': 5.101}, {'text': 'actually a bit bigger than some of their', 'start': 24.359, 'duration': 6.75}, {'text': ""other fun boxes actually width wise it's"", 'start': 26.97, 'duration': 5.67}, {'text': 'a bit bigger because I have the fun box', 'start': 31.109, 'duration': 6.54}, {'text': 'box and that was a bit thinner then then', 'start': 32.64, 'duration': 7.32}, {'text': 'this is the fun box ledge but the length', 'start': 37.649, 'duration': 5.851}, {'text': 'is 25 inches long the width is about 9', 'start': 39.96, 'duration': 6.27}, {'text': 'inches wide and then to the highest', 'start': 43.5, 'duration': 6.899}, {'text': 'point is approximately 5 inches and if', 'start': 46.23, 'duration': 6.059}, {'text': ""you're not familiar with with Black"", 'start': 50.399, 'duration': 5.131}, {'text': 'River all of the ramps come with these', 'start': 52.289, 'duration': 5.961}, {'text': 'stickers on them that you could see here', 'start': 55.53, 'duration': 6.689}, {'text': 'but this sticker here and these two I', 'start': 58.25, 'duration': 6.82}, {'text': 'put on myself so when you when you order', 'start': 62.219, 'duration': 4.44}, {'text': ""from Black River you're only going to"", 'start': 65.07, 'duration': 3.75}, {'text': 'get these stickers on the obstacle all', 'start': 66.659, 'duration': 4.621}, {'text': 'these other stickers were put on by', 'start': 68.82, 'duration': 4.25}, {'text': 'myself and they also have the classic', 'start': 71.28, 'duration': 5.22}, {'text': 'branded logo right there', 'start': 73.07, 'duration': 5.26}, {'text': 'the craftsmanship from Black River you', 'start': 76.5, 'duration': 4.95}, {'text': ""can't expect any any less I mean their"", 'start': 78.33, 'duration': 5.28}, {'text': 'craftsmanship is phenomenal its', 'start': 81.45, 'duration': 4.68}, {'text': ""impeccable and it says as in they're"", 'start': 83.61, 'duration': 8.07}, {'text': 'made in Germany when I got this rent and', 'start': 86.13, 'duration': 9.72}, {'text': 'I saw these screws here I thought that', 'start': 91.68, 'duration': 7.35}, {'text': 'is awesome I can actually take this', 'start': 95.85, 'duration': 6.18}, {'text': 'ledge off and move it wherever I wanted', 'start': 99.03, 'duration': 4.68}, {'text': ""at least that's what my initial thought"", 'start': 102.03, 'duration': 3.42}, {'text': 'was until I took the screws out and', 'start': 103.71, 'duration': 4.979}, {'text': ""realize that's not the case because this"", 'start': 105.45, 'duration': 5.97}, {'text': 'is this part is glued to the wood as', 'start': 108.689, 'duration': 6.421}, {'text': 'well not to say that I was disappointed', 'start': 111.42, 'duration': 7.47}, {'text': 'but it would have been a really cool', 'start': 115.11, 'duration': 7.17}, {'text': 'feature if I was able to move this ledge', 'start': 118.89, 'duration': 7.53}, {'text': ""to any section on the ramp that I've"", 'start': 122.28, 'duration': 7.199}, {'text': 'been I wanted to so I mean that would', 'start': 126.42, 'duration': 6.72}, {'text': 'probably be a suggestion that I have for', 'start': 129.479, 'duration': 3.84}, {'text': 'blah', 'start': 133.14, 'duration': 3.03}, {'text': ""River mind you again I don't know all"", 'start': 133.319, 'duration': 6.271}, {'text': ""the the specs on what's needed to making"", 'start': 136.17, 'duration': 6.239}, {'text': ""a wrap so if it's necessary to glue this"", 'start': 139.59, 'duration': 5.34}, {'text': ""down and screw it then obviously there's"", 'start': 142.409, 'duration': 4.41}, {'text': ""no way that you'd be able to move it"", 'start': 144.93, 'duration': 4.559}, {'text': ""again I'm not the expert Black River is"", 'start': 146.819, 'duration': 5.881}, {'text': 'but it is a possibility to not blue this', 'start': 149.489, 'duration': 7.441}, {'text': 'ledge down and just um have it loose so', 'start': 152.7, 'duration': 6.119}, {'text': 'you can unscrew the screws and move the', 'start': 156.93, 'duration': 4.11}, {'text': 'legs to either side that would be a', 'start': 158.819, 'duration': 7.07}, {'text': 'really cool idea but again the ramp is', 'start': 161.04, 'duration': 7.8}, {'text': 'craftsmanship again you can explain how', 'start': 165.889, 'duration': 4.72}, {'text': 'great it is and you can see here that', 'start': 168.84, 'duration': 4.519}, {'text': 'even on the metal they stamp in the name', 'start': 170.609, 'duration': 7.71}, {'text': 'all the transitions of the banks to the', 'start': 173.359, 'duration': 8.77}, {'text': 'manual area are nicely sanded nice and', 'start': 178.319, 'duration': 6.06}, {'text': 'smooth excellent transition transitions', 'start': 182.129, 'duration': 5.58}, {'text': 'no bumping the coping as well is very', 'start': 184.379, 'duration': 5.461}, {'text': ""smooth you're not gonna get locked up on"", 'start': 187.709, 'duration': 3.541}, {'text': ""your trots on the coping when you're"", 'start': 189.84, 'duration': 4.859}, {'text': 'doing grinds and whatnot I mean another', 'start': 191.25, 'duration': 5.519}, {'text': 'thing that I noticed about this ramp was', 'start': 194.699, 'duration': 4.68}, {'text': ""that the ledge doesn't come all the way"", 'start': 196.769, 'duration': 5.43}, {'text': 'to the edge and when I first got this', 'start': 199.379, 'duration': 6.03}, {'text': 'ramp I kind of had an idea of why they', 'start': 202.199, 'duration': 5.13}, {'text': 'did that but was actually my buddy Mike', 'start': 205.409, 'duration': 4.381}, {'text': ""Gibbs would you've probably seen us do"", 'start': 207.329, 'duration': 4.56}, {'text': 'some videos together his youtube name is', 'start': 209.79, 'duration': 6.33}, {'text': 'red dragon 93 he actually verified my I', 'start': 211.889, 'duration': 6.541}, {'text': 'my thought on why they did that and what', 'start': 216.12, 'duration': 3.69}, {'text': 'he said he even asked me I was at his', 'start': 218.43, 'duration': 3.6}, {'text': ""house and he hasn't he goes they said do"", 'start': 219.81, 'duration': 4.679}, {'text': 'you know why they they left this gap', 'start': 222.03, 'duration': 3.78}, {'text': ""here and didn't put all the way to the"", 'start': 224.489, 'duration': 4.17}, {'text': ""edge I'm like I kind of had an idea but"", 'start': 225.81, 'duration': 4.5}, {'text': ""I wasn't sure but he kind of explained"", 'start': 228.659, 'duration': 2.97}, {'text': ""to you that when you're coming up with"", 'start': 230.31, 'duration': 5.28}, {'text': ""your fingerboard and you pop you're not"", 'start': 231.629, 'duration': 5.58}, {'text': ""gonna you're not gonna you're gonna have"", 'start': 235.59, 'duration': 6.329}, {'text': 'more room to use on this side of the', 'start': 237.209, 'duration': 6.661}, {'text': 'bank because if the ledge came all over', 'start': 241.919, 'duration': 3.511}, {'text': ""to the edge and then you go to pop it's"", 'start': 243.87, 'duration': 3.509}, {'text': ""you're kind of you kind of have to pop"", 'start': 245.43, 'duration': 4.079}, {'text': 'at the middle of the Bank if the lunch', 'start': 247.379, 'duration': 4.23}, {'text': 'came all into the to the edge here so', 'start': 249.509, 'duration': 4.23}, {'text': ""that you wouldn't like hit the nose or"", 'start': 251.609, 'duration': 3.99}, {'text': 'the tail onto on the ledge', 'start': 253.739, 'duration': 4.17}, {'text': 'so I guess Black River realized that and', 'start': 255.599, 'duration': 4.14}, {'text': 'set the ledge back a bit so that you can', 'start': 257.909, 'duration': 5.101}, {'text': 'get full use out of the the bank or', 'start': 259.739, 'duration': 5.071}, {'text': 'kicker whichever you want to call it so', 'start': 263.01, 'duration': 3.52}, {'text': 'you can come up right to the top', 'start': 264.81, 'duration': 5.7}, {'text': 'pop and then do your trick and pop out', 'start': 266.53, 'duration': 7.08}, {'text': 'so that was a really good idea and again', 'start': 270.51, 'duration': 5.76}, {'text': 'Mike thanks for confirming that for me', 'start': 273.61, 'duration': 7.02}, {'text': 'the brand it has unlimited possibilities', 'start': 276.27, 'duration': 6.79}, {'text': 'it is so much fun', 'start': 280.63, 'duration': 4.2}, {'text': 'you can obviously use it in any', 'start': 283.06, 'duration': 6.45}, {'text': 'direction switch or regular just by', 'start': 284.83, 'duration': 8.58}, {'text': 'flipping the ramp around it is a so much', 'start': 289.51, 'duration': 6.659}, {'text': 'fun and again like I said before it', 'start': 293.41, 'duration': 4.229}, {'text': 'would be cool to have be able to move', 'start': 296.169, 'duration': 3.901}, {'text': ""this ledge but it's really not that big"", 'start': 297.639, 'duration': 4.081}, {'text': 'of a deal I just thought it would be a', 'start': 300.07, 'duration': 3.69}, {'text': ""little something extra that'll be even"", 'start': 301.72, 'duration': 3.57}, {'text': 'make the ramp even more cooler than it', 'start': 303.76, 'duration': 7.26}, {'text': ""already is but again I can't say that"", 'start': 305.29, 'duration': 7.95}, {'text': 'there are no complaints when it comes to', 'start': 311.02, 'duration': 4.46}, {'text': 'black rubbers products they are flawless', 'start': 313.24, 'duration': 5.73}, {'text': ""very smooth and it's as big as this ramp"", 'start': 315.48, 'duration': 8.71}, {'text': 'is it is super light the wood is a light', 'start': 318.97, 'duration': 8.85}, {'text': 'type of wood but yet high quality and', 'start': 324.19, 'duration': 6.539}, {'text': 'durable it lasts a long time and they', 'start': 327.82, 'duration': 6.45}, {'text': 'also came with non sliders already on', 'start': 330.729, 'duration': 7.681}, {'text': 'them which I forgot to mention and it is', 'start': 334.27, 'duration': 7.08}, {'text': 'just a ton of fun if you pick up this', 'start': 338.41, 'duration': 6.3}, {'text': 'fun box it is phenomenal you also have', 'start': 341.35, 'duration': 5.34}, {'text': 'the option of you know because black', 'start': 344.71, 'duration': 3.51}, {'text': 'rubber has a few fun boxes they have the', 'start': 346.69, 'duration': 3.96}, {'text': 'fun box box the fun box rail the fun box', 'start': 348.22, 'duration': 5.85}, {'text': 'kink rail and the fun box ledge I mean', 'start': 350.65, 'duration': 6.06}, {'text': 'if you have a rail you can always set it', 'start': 354.07, 'duration': 5.55}, {'text': 'here on top or on top here or down rail', 'start': 356.71, 'duration': 5.01}, {'text': 'you can add things to this to make it', 'start': 359.62, 'duration': 3.419}, {'text': 'even that much more fun', 'start': 361.72, 'duration': 3.54}, {'text': 'if you have like a little bench you can', 'start': 363.039, 'duration': 4.741}, {'text': 'put it here and do like all kinds of', 'start': 365.26, 'duration': 4.35}, {'text': 'combinations the combos with the ramp', 'start': 367.78, 'duration': 6.87}, {'text': 'just by itself are endless but yeah it', 'start': 369.61, 'duration': 7.8}, {'text': 'is a great ramp and bottom ramps makes', 'start': 374.65, 'duration': 5.01}, {'text': ""all kinds of great products I'm gonna"", 'start': 377.41, 'duration': 4.83}, {'text': 'have the link to the website in the', 'start': 379.66, 'duration': 4.29}, {'text': 'video description so you guys can click', 'start': 382.24, 'duration': 5.04}, {'text': 'it and check out all the awesome ramps', 'start': 383.95, 'duration': 6.6}, {'text': 'decks and everything else that Black', 'start': 387.28, 'duration': 5.97}, {'text': 'River offers alright guys so again this', 'start': 390.55, 'duration': 5.04}, {'text': 'is a funbox ledge I recommend it to', 'start': 393.25, 'duration': 6.27}, {'text': 'anybody it is so much fun and has', 'start': 395.59, 'duration': 6.21}, {'text': 'quickly become one of my favorite ranks', 'start': 399.52, 'duration': 4.79}, {'text': 'alright guys so link is in the', 'start': 401.8, 'duration': 4.739}, {'text': 'description go check out Black River', 'start': 404.31, 'duration': 4.329}, {'text': 'ramps and keep being a boarding two', 'start': 406.539, 'duration': 5.331}, {'text': 'fingers peace', 'start': 408.639, 'duration': 3.231}]"
UFzu,SxGka9edxw0,"[2, 44, 46, 107, 109, 138, 602]",
u3zu,Sxe4SaCIwik,"[2, 7, 17, 19, 1884]",
dyzu,ygtOBE_qkZ0,"[5, 16]","[{'text': ""I'd like to teach you about dry needling"", 'start': 5.359, 'duration': 4.901}, {'text': 'a technique that physical therapists', 'start': 7.919, 'duration': 5.34}, {'text': 'created to treat muscle pain I insert a', 'start': 10.26, 'duration': 5.1}, {'text': 'needle into the trigger point rapidly to', 'start': 13.259, 'duration': 5.041}, {'text': 'release the muscle oh I already learned', 'start': 15.36, 'duration': 6.03}, {'text': 'that technique in acupuncture school we', 'start': 18.3, 'duration': 4.95}, {'text': 'call it lifting and thrusting of a she', 'start': 21.39, 'duration': 5.67}, {'text': 'points 75 percent of my profession use', 'start': 23.25, 'duration': 7.019}, {'text': 'it on a daily basis in treatment but dry', 'start': 27.06, 'duration': 6.33}, {'text': 'needle is not acupuncture we use medical', 'start': 30.269, 'duration': 5.31}, {'text': 'terms not mystical words from thousands', 'start': 33.39, 'duration': 4.95}, {'text': 'of years ago I learned to dry needle in', 'start': 35.579, 'duration': 4.651}, {'text': 'a weekend course taught by a physical', 'start': 38.34, 'duration': 5.219}, {'text': 'therapist acupuncturists use medical', 'start': 40.23, 'duration': 6.21}, {'text': 'terms to the Chinese were aware of the', 'start': 43.559, 'duration': 5.401}, {'text': 'skeletal system they wrote about', 'start': 46.44, 'duration': 4.47}, {'text': 'treating the muscle trigger points with', 'start': 48.96, 'duration': 4.52}, {'text': 'needles in a book published in 220 ad', 'start': 50.91, 'duration': 6.149}, {'text': 'but I am NOT doing acupuncture my', 'start': 53.48, 'duration': 5.919}, {'text': 'teacher told me it was not acupuncture', 'start': 57.059, 'duration': 5.07}, {'text': ""and I don't call it that so it can't be"", 'start': 59.399, 'duration': 5.311}, {'text': 'the same thing need lean to trigger', 'start': 62.129, 'duration': 4.17}, {'text': 'points was one of a hundred different', 'start': 64.71, 'duration': 3.72}, {'text': 'needle techniques I learned during my', 'start': 66.299, 'duration': 4.801}, {'text': '3,000 our master degree program in', 'start': 68.43, 'duration': 6.11}, {'text': 'acupuncture I use this often on patients', 'start': 71.1, 'duration': 6.39}, {'text': 'you did not learn about Western medicine', 'start': 74.54, 'duration': 5.439}, {'text': 'concepts and dry needling is based on', 'start': 77.49, 'duration': 4.68}, {'text': ""Western medicine so it can't be the same"", 'start': 79.979, 'duration': 6.121}, {'text': 'thing yes I did my degree required', 'start': 82.17, 'duration': 6.12}, {'text': 'hundreds of hours on Western clinical', 'start': 86.1, 'duration': 4.339}, {'text': 'science including anatomy physiology', 'start': 88.29, 'duration': 4.68}, {'text': 'clean needle technique blood-borne', 'start': 90.439, 'duration': 6.581}, {'text': 'pathogens and contraindications I am NOT', 'start': 92.97, 'duration': 6.12}, {'text': 'required to learn those things if I want', 'start': 97.02, 'duration': 5.04}, {'text': 'to dry needle I just have to take a 12', 'start': 99.09, 'duration': 5.34}, {'text': 'hour continuing education class over the', 'start': 102.06, 'duration': 4.199}, {'text': 'weekend and I can needle patients that', 'start': 104.43, 'duration': 4.829}, {'text': 'same day using a needle to break the', 'start': 106.259, 'duration': 5.461}, {'text': 'skin surface is included in my scope of', 'start': 109.259, 'duration': 5.101}, {'text': 'practice by the legislature by law I', 'start': 111.72, 'duration': 4.71}, {'text': 'must complete a master degree and', 'start': 114.36, 'duration': 4.549}, {'text': 'register with a licensing board to treat', 'start': 116.43, 'duration': 5.43}, {'text': 'needling is not included in my scope but', 'start': 118.909, 'duration': 4.931}, {'text': 'the physical therapy board said it was', 'start': 121.86, 'duration': 3.96}, {'text': 'okay as long as I feel competent in', 'start': 123.84, 'duration': 4.66}, {'text': 'whatever training I chose to do', 'start': 125.82, 'duration': 5.35}, {'text': 'that weekend course was enough that', 'start': 128.5, 'duration': 5.7}, {'text': ""doesn't sound safe even the doctors in"", 'start': 131.17, 'duration': 5.19}, {'text': 'my state must complete a 300 hour', 'start': 134.2, 'duration': 4.26}, {'text': 'approved program and register with the', 'start': 136.36, 'duration': 4.14}, {'text': 'Board of Medicine before they can do', 'start': 138.46, 'duration': 4.92}, {'text': ""medical acupuncture but since I don't"", 'start': 140.5, 'duration': 5.4}, {'text': 'call it acupuncture that should be okay', 'start': 143.38, 'duration': 5.37}, {'text': ""right I don't need to have any specific"", 'start': 145.9, 'duration': 4.44}, {'text': 'training to needle into the skin like a', 'start': 148.75, 'duration': 4.8}, {'text': 'doctor does well the doctors already', 'start': 150.34, 'duration': 6.09}, {'text': 'know how to use needles but they must', 'start': 153.55, 'duration': 5.4}, {'text': 'still do an additional 300 hours if they', 'start': 156.43, 'duration': 4.59}, {'text': 'want to lift and thrust a she muscle', 'start': 158.95, 'duration': 4.289}, {'text': 'points no matter what they call it but', 'start': 161.02, 'duration': 6.0}, {'text': 'it works so well on my patients I want', 'start': 163.239, 'duration': 5.311}, {'text': 'to be able to do it and to build their', 'start': 167.02, 'duration': 4.41}, {'text': 'insurance company for the procedure yes', 'start': 168.55, 'duration': 6.33}, {'text': 'it does work well that is why I went to', 'start': 171.43, 'duration': 5.73}, {'text': 'acupuncture school to learn this and', 'start': 174.88, 'duration': 4.71}, {'text': 'many other needle techniques so that I', 'start': 177.16, 'duration': 3.87}, {'text': 'can choose the most appropriate', 'start': 179.59, 'duration': 4.47}, {'text': ""technique for their issue there aren't"", 'start': 181.03, 'duration': 4.77}, {'text': 'other needle techniques besides dry', 'start': 184.06, 'duration': 3.99}, {'text': 'needling that might help resolve muscle', 'start': 185.8, 'duration': 6.21}, {'text': ""pain yes many why don't you stick to"", 'start': 188.05, 'duration': 6.27}, {'text': 'manual therapy and refer your client to', 'start': 192.01, 'duration': 5.31}, {'text': 'me for needling we can both help the', 'start': 194.32, 'duration': 4.86}, {'text': 'same patient by doing what we were', 'start': 197.32, 'duration': 4.91}, {'text': 'trained to do best', 'start': 199.18, 'duration': 3.05}, {'text': 'you', 'start': 211.98, 'duration': 2.06}]"
DFzu,8vnyask_Ekc,"[2, 30]",
swzu,fOfF4OUbrBM,"[26, 3146]",
Eazu,H201_x1cYgg,"[13, 28, 33]",
