Iqgf,IRdBiVhwNcc,"[603, 1272]","[{'text': 'bright lights of Las Vegas treated to', 'start': 2.12, 'duration': 4.0}, {'text': 'quite a go around at the Wrangler', 'start': 4.529, 'duration': 3.241}, {'text': 'National Finals Rodeo presented by', 'start': 6.12, 'duration': 4.17}, {'text': 'Seminole Hard Rock round seven is in the', 'start': 7.77, 'duration': 4.53}, {'text': 'book three rounds still remain and this', 'start': 10.29, 'duration': 3.719}, {'text': 'one was a whole lot of fun wow it was a', 'start': 12.3, 'duration': 2.879}, {'text': 'lot of fun you know a lot of things', 'start': 14.009, 'duration': 3.001}, {'text': 'happened within this round what made it', 'start': 15.179, 'duration': 3.331}, {'text': 'really interesting though guys like', 'start': 17.01, 'duration': 3.33}, {'text': 'Casey field that won the round man oh', 'start': 18.51, 'duration': 3.24}, {'text': ""man it's gonna make it tough for those"", 'start': 20.34, 'duration': 3.06}, {'text': 'other guys really hard', 'start': 21.75, 'duration': 3.15}, {'text': 'Casey field got a rewrite he was the', 'start': 23.4, 'duration': 3.93}, {'text': 'last guy to go he wins at at 85 and a', 'start': 24.9, 'duration': 4.26}, {'text': ""half yeah that was it you know you're"", 'start': 27.33, 'duration': 3.269}, {'text': 'just about to get on your horse stick', 'start': 29.16, 'duration': 3.149}, {'text': 'victory laughs here comes Casey on the', 'start': 30.599, 'duration': 4.411}, {'text': 'rear ID you get off he gets on they hate', 'start': 32.309, 'duration': 4.77}, {'text': 'this guy all in hand him and not cashed', 'start': 35.01, 'duration': 3.99}, {'text': 'the check but he got the big one in', 'start': 37.079, 'duration': 3.57}, {'text': 'round number seven bit for all and he', 'start': 39.0, 'duration': 3.27}, {'text': 'had started a little this week that just', 'start': 40.649, 'duration': 3.631}, {'text': 'shows any one of the top 15 could come', 'start': 42.27, 'duration': 4.14}, {'text': 'and win Eric Rogers roping with Corey', 'start': 44.28, 'duration': 3.99}, {'text': 'couch you got experience and you got the', 'start': 46.41, 'duration': 3.36}, {'text': 'read youngster wildly winning', 'start': 48.27, 'duration': 2.969}, {'text': 'combination of three seven yeah the', 'start': 49.77, 'duration': 2.82}, {'text': 'veteran froid troops right there on the', 'start': 51.239, 'duration': 3.181}, {'text': 'healing in not a better guy to be there', 'start': 52.59, 'duration': 3.989}, {'text': 'Taos once he won the round maybe a big', 'start': 54.42, 'duration': 3.6}, {'text': 'step forward another world championship', 'start': 56.579, 'duration': 3.451}, {'text': ""for him they are holding towns Muncey's"", 'start': 58.02, 'duration': 3.69}, {'text': ""feet to the fire he's in the driver's"", 'start': 60.03, 'duration': 3.54}, {'text': 'seat right now with this ride that', 'start': 61.71, 'duration': 4.14}, {'text': 'really held magic number in tie-down', 'start': 63.57, 'duration': 4.68}, {'text': 'roping was seven point six seconds three', 'start': 65.85, 'duration': 4.74}, {'text': 'guys splitting to go around wind yeah', 'start': 68.25, 'duration': 4.2}, {'text': ""Ryan's era a little mistake right in"", 'start': 70.59, 'duration': 3.42}, {'text': 'that type Ollie costing one of them by', 'start': 72.45, 'duration': 3.66}, {'text': 'himself but then right here Tyson Durfee', 'start': 74.01, 'duration': 3.78}, {'text': 'he made a great run a little further', 'start': 76.11, 'duration': 4.079}, {'text': 'down the arena and Clint Cooper has one', 'start': 77.79, 'duration': 4.14}, {'text': 'jump right up in his hands he cue makes', 'start': 80.189, 'duration': 3.841}, {'text': 'a great run seven six all three of these', 'start': 81.93, 'duration': 4.29}, {'text': 'guys barrel racing was extremely fast', 'start': 84.03, 'duration': 4.5}, {'text': 'nobody better than Lindsay Sears another', 'start': 86.22, 'duration': 5.28}, {'text': 'pass world champion won the round 1356', 'start': 88.53, 'duration': 4.74}, {'text': ""well what enraged that it's going on in"", 'start': 91.5, 'duration': 3.0}, {'text': 'the barrel race of course between', 'start': 93.27, 'duration': 3.48}, {'text': 'Lindsay and Martha ride here very curvy', 'start': 94.5, 'duration': 4.32}, {'text': 'toward stingray and Duke and Brittany', 'start': 96.75, 'duration': 3.81}, {'text': ""pose it's going to come down to the last"", 'start': 98.82, 'duration': 4.439}, {'text': 'three run two Cowboys making qualified', 'start': 100.56, 'duration': 4.559}, {'text': 'rides in bull riding Clayton savage gets', 'start': 103.259, 'duration': 4.741}, {'text': 'the win 85 but watch what happens after', 'start': 105.119, 'duration': 4.621}, {'text': 'the whistle this was a big ride for', 'start': 108.0, 'duration': 3.09}, {'text': 'Clayton savage when he', 'start': 109.74, 'duration': 3.36}, {'text': 'comes off he gets a spur hung I think in', 'start': 111.09, 'duration': 4.559}, {'text': 'the handle of his role and I mean it', 'start': 113.1, 'duration': 4.589}, {'text': 'took forever to get this cleaned up this', 'start': 115.649, 'duration': 4.561}, {'text': 'full step all over Clayton Savage', 'start': 117.689, 'duration': 4.11}, {'text': ""see the bullfighters move in they're"", 'start': 120.21, 'duration': 3.469}, {'text': 'trying to do their job Dieffenbach', 'start': 121.799, 'duration': 4.14}, {'text': 'Guinea Bergeron right there I mean they', 'start': 123.679, 'duration': 4.0}, {'text': 'do a great job but it took a long time', 'start': 125.939, 'duration': 3.96}, {'text': 'to get Clayton outta there I was so', 'start': 127.679, 'duration': 4.231}, {'text': 'relieved to see him get up walk out of', 'start': 129.899, 'duration': 3.631}, {'text': 'the arena and come through an interview', 'start': 131.91, 'duration': 3.15}, {'text': ""in the winner's circle that was big"", 'start': 133.53, 'duration': 3.3}, {'text': ""we're gonna get you ready for round"", 'start': 135.06, 'duration': 3.36}, {'text': 'number eight it starts us inside the', 'start': 136.83, 'duration': 3.719}, {'text': 'Wrangler NFR at 9:30 and then at 10', 'start': 138.42, 'duration': 4.08}, {'text': ""o'clock Eastern round eight of the"", 'start': 140.549, 'duration': 3.871}, {'text': 'Wrangler National Finals Rodeo we are', 'start': 142.5, 'duration': 3.63}, {'text': 'three rounds away from being complete', 'start': 144.42, 'duration': 3.75}, {'text': ""Saturday night whether you're ready or"", 'start': 146.13, 'duration': 5.25}, {'text': ""not we're gonna crown the 2011 PRCA"", 'start': 148.17, 'duration': 7.73}, {'text': 'world champions right here in Vegas', 'start': 151.38, 'duration': 4.52}]"
pJgf,IiP83bvTPIg,"[160, 231, 273, 284]",
Gugf,JTPv0XEU81A,"[2, 7, 90]",
uugf,JWGgAqBl3vI,"[2, 76, 419]",
3agf,bpD_pTiokto,"[2, 76]",
5Wgf,bphk3OCh2Zc,"[0, 12]",
nEgf,,[919],
xCgf,c2zwirotcVE,"[2, 17, 30, 55, 135, 500, 1412]",
IVgf,0_dcBy4tgEw,"[66, 2393]","[{'text': ""hi I'm Angela with freestyle fashionista"", 'start': 4.37, 'duration': 4.059}, {'text': ""and today I'm going to show you how to"", 'start': 7.14, 'duration': 3.35}, {'text': 'decorate slipper socks for gift-giving', 'start': 8.429, 'duration': 4.891}, {'text': 'this is going to be our finished project', 'start': 10.49, 'duration': 6.43}, {'text': ""Cookie Monster and now I'm going to show"", 'start': 13.32, 'duration': 5.7}, {'text': 'you the ingredients you need to create', 'start': 16.92, 'duration': 4.019}, {'text': 'him okay so the ingredients you will', 'start': 19.02, 'duration': 4.08}, {'text': 'need is a slipper sock I chose yellow', 'start': 20.939, 'duration': 4.141}, {'text': 'just to stay with a Sesame Street vibe', 'start': 23.1, 'duration': 4.919}, {'text': ""and then I went to Joanne's and this is"", 'start': 25.08, 'duration': 6.359}, {'text': 'just a really basic zigzag trim picked', 'start': 28.019, 'duration': 6.211}, {'text': 'up a yard of that obviously you need', 'start': 31.439, 'duration': 4.171}, {'text': 'some googly eyes', 'start': 34.23, 'duration': 4.11}, {'text': 'so give cookie some eyes and then I', 'start': 35.61, 'duration': 4.71}, {'text': 'picked up three color threads up to you', 'start': 38.34, 'duration': 6.84}, {'text': 'two different yellows and a blue and a', 'start': 40.32, 'duration': 7.86}, {'text': ""little microfiber mop doesn't matter"", 'start': 45.18, 'duration': 4.94}, {'text': ""team cookie that's cream cookie to me"", 'start': 48.18, 'duration': 6.18}, {'text': 'two pieces of felt for the cookies this', 'start': 50.12, 'duration': 5.47}, {'text': 'is for the chocolate chip this is for', 'start': 54.36, 'duration': 3.69}, {'text': 'the base and for the tools obviously', 'start': 55.59, 'duration': 5.519}, {'text': ""you're gonna need some stick pins some"", 'start': 58.05, 'duration': 6.899}, {'text': 'fabric glue I have a little paper plate', 'start': 61.109, 'duration': 5.101}, {'text': ""here because that's the way I like to"", 'start': 64.949, 'duration': 4.381}, {'text': 'work and then I have an exacto razor and', 'start': 66.21, 'duration': 6.42}, {'text': 'I also have some fabric shears alright', 'start': 69.33, 'duration': 4.5}, {'text': 'the good news about this project you', 'start': 72.63, 'duration': 3.059}, {'text': 'guys I got everything except for the', 'start': 73.83, 'duration': 3.329}, {'text': 'felt in the googly eyes at the dollar', 'start': 75.689, 'duration': 4.351}, {'text': 'store yes so you can make this project', 'start': 77.159, 'duration': 5.131}, {'text': ""for probably about five dollars so we're"", 'start': 80.04, 'duration': 6.03}, {'text': 'gonna cut open the sponge cut all the', 'start': 82.29, 'duration': 6.899}, {'text': ""way around and there's no right or wrong"", 'start': 86.07, 'duration': 4.32}, {'text': 'with this just you know you basically', 'start': 89.189, 'duration': 3.36}, {'text': 'need a really small chunk okay so now', 'start': 90.39, 'duration': 3.72}, {'text': ""you'll have this in this just toss that"", 'start': 92.549, 'duration': 4.621}, {'text': ""aside and you're left with this I'm"", 'start': 94.11, 'duration': 4.56}, {'text': 'gonna cut that in half because pinkies', 'start': 97.17, 'duration': 3.78}, {'text': ""head doesn't need to be that big I'm"", 'start': 98.67, 'duration': 5.839}, {'text': 'just gonna fold it in half and cut it', 'start': 100.95, 'duration': 3.559}, {'text': 'and now we have the beginning of cookies', 'start': 105.86, 'duration': 10.509}, {'text': ""face so take your slipper sock and we're"", 'start': 108.78, 'duration': 9.51}, {'text': 'gonna end up putting this right along', 'start': 116.369, 'duration': 6.151}, {'text': ""the front so I'm gonna pin that down I'm"", 'start': 118.29, 'duration': 5.609}, {'text': 'just going to take my googly eyes and', 'start': 122.52, 'duration': 4.86}, {'text': 'make a little space for them where', 'start': 123.899, 'duration': 5.731}, {'text': ""they're gonna live and take"", 'start': 127.38, 'duration': 7.5}, {'text': 'the glue dab it in there and then put', 'start': 129.63, 'duration': 8.22}, {'text': ""his first eyeball on and then we're"", 'start': 134.88, 'duration': 6.42}, {'text': 'gonna stick the other googly eye on okay', 'start': 137.85, 'duration': 5.97}, {'text': 'now that his eyeballs are secure we were', 'start': 141.3, 'duration': 4.62}, {'text': 'starting to bring him to life we are', 'start': 143.82, 'duration': 4.71}, {'text': 'going to put his mouth on so you just', 'start': 145.92, 'duration': 4.41}, {'text': 'need to measure how big you want his', 'start': 148.53, 'duration': 3.84}, {'text': 'mouth and then go ahead and cut your', 'start': 150.33, 'duration': 5.07}, {'text': 'trim so you want to go ahead and put the', 'start': 152.37, 'duration': 4.89}, {'text': 'glue on the trim and you can go ahead', 'start': 155.4, 'duration': 3.21}, {'text': 'and put the glue across the whole piece', 'start': 157.26, 'duration': 3.33}, {'text': ""since it's not that long it won't dry by"", 'start': 158.61, 'duration': 4.98}, {'text': 'the time you set it and then I like to', 'start': 160.59, 'duration': 5.64}, {'text': 'make the trim and facing up so it looks', 'start': 163.59, 'duration': 5.31}, {'text': ""like you smiling that's just a little"", 'start': 166.23, 'duration': 6.24}, {'text': 'little tip and then press that in and', 'start': 168.9, 'duration': 4.92}, {'text': ""now we're gonna start working on this"", 'start': 172.47, 'duration': 7.14}, {'text': 'cookies so bring the felt over and you', 'start': 173.82, 'duration': 8.76}, {'text': 'just want to cut a little square and', 'start': 179.61, 'duration': 5.07}, {'text': 'then these do not need to be perfect I', 'start': 182.58, 'duration': 3.3}, {'text': 'mean if you wanted to get a hole punch', 'start': 184.68, 'duration': 2.49}, {'text': ""you could but I've never seen a"", 'start': 185.88, 'duration': 3.96}, {'text': 'perfectly round cookie fold it in half', 'start': 187.17, 'duration': 5.7}, {'text': 'and then just do little moons same with', 'start': 189.84, 'duration': 4.08}, {'text': ""the chocolate chips you're gonna do the"", 'start': 192.87, 'duration': 5.7}, {'text': 'same exact thing take your cookie and', 'start': 193.92, 'duration': 7.65}, {'text': 'drag it across the fabric glue and then', 'start': 198.57, 'duration': 5.73}, {'text': ""you're just going to randomly place that"", 'start': 201.57, 'duration': 5.34}, {'text': 'on press it down get a little chocolate', 'start': 204.3, 'duration': 4.5}, {'text': 'chip same thing your fingers are gonna', 'start': 206.91, 'duration': 5.07}, {'text': 'get messy you can use tweezers if you', 'start': 208.8, 'duration': 4.8}, {'text': ""want to but it's easier to do it by hand"", 'start': 211.98, 'duration': 4.44}, {'text': 'and then stick the little chocolate chip', 'start': 213.6, 'duration': 7.89}, {'text': 'on there alright guys so now we have', 'start': 216.42, 'duration': 8.01}, {'text': ""done Cookie Monster's cookies those are"", 'start': 221.49, 'duration': 4.62}, {'text': 'pretty much dry but you wanna let them', 'start': 224.43, 'duration': 3.06}, {'text': ""dry overnight so I'm gonna go ahead and"", 'start': 226.11, 'duration': 3.81}, {'text': 'sew his head on now so you want to just', 'start': 227.49, 'duration': 4.38}, {'text': ""have a needle and thread I'm gonna go"", 'start': 229.92, 'duration': 4.22}, {'text': 'ahead and use blue just so it matches', 'start': 231.87, 'duration': 4.65}, {'text': 'the top of this and then you just want', 'start': 234.14, 'duration': 4.5}, {'text': 'to hand sew this all the way around', 'start': 236.52, 'duration': 4.35}, {'text': 'alright guys so this is our finished', 'start': 238.64, 'duration': 4.75}, {'text': 'project that is how you decorate', 'start': 240.87, 'duration': 4.41}, {'text': ""slippers socks for gift-giving i'm"", 'start': 243.39, 'duration': 4.2}, {'text': 'angela with freestyle fashionista thank', 'start': 245.28, 'duration': 3.84}, {'text': 'you so much for watching have a great', 'start': 247.59, 'duration': 3.65}, {'text': 'day', 'start': 249.12, 'duration': 2.12}]"
Rqgf,c9Vv3_RzKw4,"[21, 23, 24, 115, 158, 2301]","[{'text': 'hello everybody this is sweeter ching', 'start': 0.02, 'duration': 3.76}, {'text': 'chong kham and we at Mobile World', 'start': 2.399, 'duration': 3.511}, {'text': 'Congress and this corporation is brought', 'start': 3.78, 'duration': 4.83}, {'text': 'to you by asa and now we take a quick', 'start': 5.91, 'duration': 6.269}, {'text': 'look at the LG optimus g pro and this is', 'start': 8.61, 'duration': 6.029}, {'text': 'a much bigger device with a 5.5 inch', 'start': 12.179, 'duration': 4.86}, {'text': 'full HD IPS display it pushes a pixel', 'start': 14.639, 'duration': 6.39}, {'text': 'resolution of 19 to 20 x 1080 and this', 'start': 17.039, 'duration': 6.061}, {'text': 'gives a pixel density of 400 pixels per', 'start': 21.029, 'duration': 4.381}, {'text': 'inch and on board is powered with a 1.7', 'start': 23.1, 'duration': 3.9}, {'text': 'gigas quad-core processor from Qualcomm', 'start': 25.41, 'duration': 4.199}, {'text': 'with 2 gigabytes of ram and onboard s 2', 'start': 27.0, 'duration': 6.38}, {'text': '32 gigs of storage and powering devices', 'start': 29.609, 'duration': 7.38}, {'text': '3114 milliamp hour battery and over the', 'start': 33.38, 'duration': 5.769}, {'text': 'back here interests imaging here for 13', 'start': 36.989, 'duration': 5.011}, {'text': 'megapixel 13 13 megapixel camera and a', 'start': 39.149, 'duration': 4.951}, {'text': 'front-facing 2-megapixel camera it was', 'start': 42.0, 'duration': 3.719}, {'text': ""unique to LG's that is something called"", 'start': 44.1, 'duration': 4.35}, {'text': 'ball recording so when you record a', 'start': 45.719, 'duration': 5.401}, {'text': 'video you can tree record yourself as', 'start': 48.45, 'duration': 4.679}, {'text': ""well so let's just show you right now"", 'start': 51.12, 'duration': 3.54}, {'text': ""how to do it how's it at three in video"", 'start': 53.129, 'duration': 3.93}, {'text': 'mode hit this options here and keep your', 'start': 54.66, 'duration': 5.399}, {'text': 'recording so as you see just this small', 'start': 57.059, 'duration': 5.011}, {'text': 'little window how you normally see doing', 'start': 60.059, 'duration': 4.38}, {'text': 'a video compressing or FaceTime and hit', 'start': 62.07, 'duration': 5.79}, {'text': ""record so as while you're shooting you"", 'start': 64.439, 'duration': 5.881}, {'text': 'can move this about and everything you', 'start': 67.86, 'duration': 3.84}, {'text': 'see right here is actually called as a', 'start': 70.32, 'duration': 3.589}, {'text': 'video', 'start': 71.7, 'duration': 2.209}, {'text': ""so let's say you understand song to"", 'start': 74.74, 'duration': 4.199}, {'text': 'someone and you can actually record both', 'start': 76.689, 'duration': 4.68}, {'text': 'expressions from front and back camera', 'start': 78.939, 'duration': 5.93}, {'text': ""at the same time that's a nifty feature"", 'start': 81.369, 'duration': 8.46}, {'text': ""and what's new here is 10 as opinion but"", 'start': 84.869, 'duration': 7.42}, {'text': 'the other includes us choose like wish', 'start': 89.829, 'duration': 4.951}, {'text': 'every novel ahem so again trees are low', 'start': 92.289, 'duration': 6.201}, {'text': 'growl as well as video', 'start': 94.78, 'duration': 3.71}, {'text': 'all at the same time it closed that', 'start': 99.17, 'duration': 9.15}, {'text': 'clock thank you mrs. design it was', 'start': 103.58, 'duration': 6.96}, {'text': 'pretty similar to is a Korean rival from', 'start': 108.32, 'duration': 5.49}, {'text': ""the samsung but this is unique it's"", 'start': 110.54, 'duration': 5.869}, {'text': 'always a nice metal frame around it', 'start': 113.81, 'duration': 6.15}, {'text': ""Destin's all the way to the back and we"", 'start': 116.409, 'duration': 6.011}, {'text': 'like this this by unica so these are', 'start': 119.96, 'duration': 8.909}, {'text': ""pics allies pattern and a back that's"", 'start': 122.42, 'duration': 9.569}, {'text': 'okay just a quick look at the LG optimus', 'start': 128.869, 'duration': 5.491}, {'text': ""g pro that's awesome thanks for the"", 'start': 131.989, 'duration': 3.901}, {'text': 'comments thanks for relax thanks you for', 'start': 134.36, 'duration': 3.99}, {'text': 'subscribing and this is soy ginger calm', 'start': 135.89, 'duration': 6.02}, {'text': 'as you guys later', 'start': 138.35, 'duration': 3.56}]"
