LWOX,GX56jMII2FU,"[2, 30, 64, 149]",
ICOX,6_RtSGas_Mc,"[2, 44, 46, 109, 145, 155]",
kSOX,23P8OddRLw0,"[15, 2401]",
ChOX,2CI82KSF5tQ,"[2, 76, 227, 446, 473, 1392]",
YJOX,eapOZMRwSIc,"[2, 44, 75, 208, 745]",
JOOX,apFmI0VxPDU,"[1, 1022]",
3JOX,atVH_EQmgW8,"[4, 13, 164, 842]",
2YOX,b5b-mvcYCnQ,"[160, 231, 491]",
RVOX,b6X8YLSPano,"[0, 12]",
W0OX,zMfL2b0IHTQ,"[99, 1078]",
LUOX,zaYRlPQ438w,"[3, 4, 2025]","[{'text': 'my name is Brad sare and I play an', 'start': 0.0, 'duration': 4.549}, {'text': ""acoustic on I'm the lead guitarist and"", 'start': 2.07, 'duration': 4.89}, {'text': 'we play a lot of performing arts centers', 'start': 4.549, 'duration': 4.931}, {'text': 'and concerts and we travel all over the', 'start': 6.96, 'duration': 4.91}, {'text': 'country', 'start': 9.48, 'duration': 2.39}, {'text': 'when you did a concert and we were', 'start': 20.36, 'duration': 4.08}, {'text': 'amazed at the sound then we asked what', 'start': 22.85, 'duration': 3.09}, {'text': 'are we what are we playing through', 'start': 24.44, 'duration': 3.24}, {'text': ""because we didn't we didn't recognize"", 'start': 25.94, 'duration': 5.06}, {'text': 'the PA and it was a KS audio PA they', 'start': 27.68, 'duration': 5.28}, {'text': ""Sammy was saying you're not gonna"", 'start': 31.0, 'duration': 3.67}, {'text': 'believe this PA he was bragging about', 'start': 32.96, 'duration': 5.64}, {'text': 'the PA and it sounded just amazing and', 'start': 34.67, 'duration': 6.12}, {'text': ""they were telling us you didn't need a"", 'start': 38.6, 'duration': 4.74}, {'text': 'lot of EQ and compressors and everything', 'start': 40.79, 'duration': 5.58}, {'text': 'that we were familiar with and of course', 'start': 43.34, 'duration': 4.59}, {'text': 'we just wrote that off it was hard to', 'start': 46.37, 'duration': 3.42}, {'text': 'believe that you know was something that', 'start': 47.93, 'duration': 4.26}, {'text': 'could be real one thing we were we knew', 'start': 49.79, 'duration': 5.64}, {'text': 'for sure was B sounded really good and', 'start': 52.19, 'duration': 6.57}, {'text': 'our sound e was very happy so the second', 'start': 55.43, 'duration': 5.88}, {'text': 'time we went through of KS PA system it', 'start': 58.76, 'duration': 5.22}, {'text': 'was the same thing the PA just sounded', 'start': 61.31, 'duration': 5.449}, {'text': 'amazing and we started realizing that', 'start': 63.98, 'duration': 4.889}, {'text': 'this is something we needed to look into', 'start': 66.759, 'duration': 5.681}, {'text': ""but we didn't find KS everywhere so when"", 'start': 68.869, 'duration': 5.191}, {'text': 'it came time we decided we were gonna', 'start': 72.44, 'duration': 4.14}, {'text': ""buy our own PA system we've been using"", 'start': 74.06, 'duration': 5.79}, {'text': 'eaw we had our own EA WPA that we would', 'start': 76.58, 'duration': 5.34}, {'text': 'carry with us in case there was ever a', 'start': 79.85, 'duration': 4.859}, {'text': ""problem we'd pull out our little EA WPA"", 'start': 81.92, 'duration': 4.259}, {'text': 'and we put it out front and it sounded', 'start': 84.709, 'duration': 1.981}, {'text': 'really good', 'start': 86.179, 'duration': 3.421}, {'text': 'we knew our system even if we were', 'start': 86.69, 'duration': 5.37}, {'text': 'playing to a line or a JBL liner E or', 'start': 89.6, 'duration': 4.049}, {'text': 'something we could pull out our little', 'start': 92.06, 'duration': 5.22}, {'text': 'EA WS and we could fire off stage and we', 'start': 93.649, 'duration': 6.571}, {'text': 'was sound nice but when we heard the KS', 'start': 97.28, 'duration': 4.08}, {'text': 'they realized although we wanted to', 'start': 100.22, 'duration': 3.12}, {'text': 'invest in @ks PA we knew this was', 'start': 101.36, 'duration': 3.0}, {'text': 'something that sounded better than', 'start': 103.34, 'duration': 3.3}, {'text': ""anything we'd use better than re aw is"", 'start': 104.36, 'duration': 3.75}, {'text': 'better than the JBL systems we were', 'start': 106.64, 'duration': 4.74}, {'text': 'using so we investigated and we found', 'start': 108.11, 'duration': 5.069}, {'text': 'out while the Sat system was something', 'start': 111.38, 'duration': 4.14}, {'text': 'that was very small and sounded amazing', 'start': 113.179, 'duration': 5.041}, {'text': 'and could get very loud but still had', 'start': 115.52, 'duration': 4.439}, {'text': 'integrity it still sounded beautiful', 'start': 118.22, 'duration': 3.539}, {'text': ""sound like you're listening to a giant"", 'start': 119.959, 'duration': 4.981}, {'text': 'stereo so what we did was we purchased', 'start': 121.759, 'duration': 6.991}, {'text': 'two sat systems and now when we go into', 'start': 124.94, 'duration': 6.15}, {'text': 'any performing arts any venue at all we', 'start': 128.75, 'duration': 5.819}, {'text': 'have the system and we will put it up on', 'start': 131.09, 'duration': 5.34}, {'text': 'stage and we will fire a right off stage', 'start': 134.569, 'duration': 3.871}, {'text': 'with a full mix and it will sound', 'start': 136.43, 'duration': 4.26}, {'text': 'beautiful and no matter what they have', 'start': 138.44, 'duration': 4.89}, {'text': ""out front if it's a beautiful PA and it"", 'start': 140.69, 'duration': 4.08}, {'text': 'sounds nice we just sound that much', 'start': 143.33, 'duration': 3.45}, {'text': 'better because anybody that walks up to', 'start': 144.77, 'duration': 3.27}, {'text': ""the stage they're gonna hear a soft"", 'start': 146.78, 'duration': 3.18}, {'text': 'stage we have a great mix it sounds', 'start': 148.04, 'duration': 5.11}, {'text': ""great if the PA isn't"", 'start': 149.96, 'duration': 5.65}, {'text': 'functioning very well we just pulled', 'start': 153.15, 'duration': 4.41}, {'text': 'there there PA down and turn ours up', 'start': 155.61, 'duration': 4.049}, {'text': 'because even though our PA small it', 'start': 157.56, 'duration': 4.2}, {'text': 'sounds better than most of the bigger PA', 'start': 159.659, 'duration': 4.47}, {'text': ""is we're playing with very transparent"", 'start': 161.76, 'duration': 4.47}, {'text': 'very beautiful sounding and the big', 'start': 164.129, 'duration': 4.44}, {'text': 'thing is it sounds like a stereo and', 'start': 166.23, 'duration': 3.509}, {'text': ""that's and one of the other things we"", 'start': 168.569, 'duration': 3.42}, {'text': 'liked about the KS system it sounds like', 'start': 169.739, 'duration': 3.631}, {'text': ""you're sitting in someone's living room"", 'start': 171.989, 'duration': 4.47}, {'text': ""except that it's extremely loud but it's"", 'start': 173.37, 'duration': 6.179}, {'text': ""just beautiful and warm and so that's"", 'start': 176.459, 'duration': 5.67}, {'text': 'pretty much our KS experience that PA', 'start': 179.549, 'duration': 5.371}, {'text': 'sounds beautiful I mean when you turn on', 'start': 182.129, 'duration': 6.51}, {'text': ""your your system it's right you don't"", 'start': 184.92, 'duration': 5.879}, {'text': 'need to do a lot of be cueing or', 'start': 188.639, 'duration': 3.111}, {'text': 'anything', 'start': 190.799, 'duration': 4.56}, {'text': 'acoustic our melding live music visual', 'start': 191.75, 'duration': 5.819}, {'text': 'art', 'start': 195.359, 'duration': 2.21}, {'text': 'you', 'start': 304.7, 'duration': 2.06}]"
RXOX,irn9joBqli0,[835],
taOX,5EgUPoFyzLo,[3],
SJOX,,"[3, 4, 6, 13]",
zSOX,5JNPnT0eQng,"[14, 61]",
aTOX,5Kdj459joY4,"[11, 20, 22, 29, 32, 173, 477, 528, 560, 572, 747, 930, 1254, 1792, 2448, 2797]",
zvOX,T75iD_KlUlA,"[5, 31, 301]",
3ZOX,yeTqGAr2uVY,"[0, 1, 13, 512, 1446]",
POOX,ytm05QUt4Zs,"[210, 237, 1656]",
TaOX,uHhRkR5NwOE,"[0, 329]",
wROX,i3_1o0-D7XE,"[2, 76, 473, 547]",
yJOX,91bP-Pa0AeI,"[4, 9, 14]",
5OOX,93BgtjQPTCg,[27],
WGOX,96G_VjkvvnE,[3031],"[{'text': 'tonight is may the 4th 2014 this is a', 'start': 1.49, 'duration': 7.21}, {'text': 'follow-up video to the one I made last', 'start': 6.299, 'duration': 7.441}, {'text': 'night where we determined turns ratio of', 'start': 8.7, 'duration': 8.37}, {'text': 'a transformer by inserting low voltage', 'start': 13.74, 'duration': 5.01}, {'text': 'into the primary and measuring and on', 'start': 17.07, 'duration': 5.39}, {'text': 'the secondary and then determining', 'start': 18.75, 'duration': 7.41}, {'text': 'impedance ratio assuming we have certain', 'start': 22.46, 'duration': 5.889}, {'text': 'loads on the secondary what would be the', 'start': 26.16, 'duration': 4.59}, {'text': 'reflected impedance back into the', 'start': 28.349, 'duration': 6.48}, {'text': 'primary and as is to be expected', 'start': 30.75, 'duration': 8.19}, {'text': 'advanced viewers ask questions like can', 'start': 34.829, 'duration': 7.171}, {'text': 'you determine the actual impedance by', 'start': 38.94, 'duration': 7.139}, {'text': 'using a nice impedance bridge and the', 'start': 42.0, 'duration': 8.61}, {'text': ""answer is yes so what I'm using snot is"", 'start': 46.079, 'duration': 8.46}, {'text': 'an old general radio 1650 a impedance', 'start': 50.61, 'duration': 6.539}, {'text': 'bridge and it does a beautiful job I', 'start': 54.539, 'duration': 5.581}, {'text': ""think you'll like this you actually get"", 'start': 57.149, 'duration': 6.451}, {'text': 'a reading okay this transformer right', 'start': 60.12, 'duration': 5.7}, {'text': ""here that I'm using also you mean to"", 'start': 63.6, 'duration': 4.08}, {'text': 'them so you can see the details in a', 'start': 65.82, 'duration': 3.659}, {'text': 'minute this is that same transformer I', 'start': 67.68, 'duration': 4.259}, {'text': 'used last night that would work nicely', 'start': 69.479, 'duration': 7.07}, {'text': 'with a pair of push-pull 6v sixes into a', 'start': 71.939, 'duration': 10.711}, {'text': '4 ohm load ok what I have as the load is', 'start': 76.549, 'duration': 9.25}, {'text': 'a pair of Radio Shack non-inductive 8', 'start': 82.65, 'duration': 5.539}, {'text': 'ohm resistors parallel so I got 4 ohms', 'start': 85.799, 'duration': 6.241}, {'text': ""so there's our secondary load you do"", 'start': 88.189, 'duration': 7.061}, {'text': 'have to load it and then the the primary', 'start': 92.04, 'duration': 6.84}, {'text': 'is right here on the output of the', 'start': 95.25, 'duration': 6.32}, {'text': ""bridge I'm going to switch it back to 1"", 'start': 98.88, 'duration': 5.519}, {'text': 'okay what we determined last night is', 'start': 101.57, 'duration': 5.35}, {'text': 'that the voltage ratio and the impedance', 'start': 104.399, 'duration': 5.551}, {'text': 'ratio of this would end up giving us a', 'start': 106.92, 'duration': 7.129}, {'text': 'primary impedance of about 8 kilometres', 'start': 109.95, 'duration': 4.099}, {'text': 'K 1 kilo times 2 reading here if we turn', 'start': 116.28, 'duration': 7.199}, {'text': ""this thing over to what's the null right"", 'start': 120.99, 'duration': 5.78}, {'text': ""here we don't get a perfect null so it's"", 'start': 123.479, 'duration': 5.551}, {'text': ""one of the things that I've learned"", 'start': 126.77, 'duration': 4.96}, {'text': 'about this really nice little general', 'start': 129.03, 'duration': 4.58}, {'text': ""radio's bridge is that"", 'start': 131.73, 'duration': 5.009}, {'text': 'you need to know pretty much the range', 'start': 133.61, 'duration': 4.81}, {'text': ""that you're looking for"", 'start': 136.739, 'duration': 4.711}, {'text': ""otherwise it's it can be very"", 'start': 138.42, 'duration': 4.55}, {'text': 'time-consuming', 'start': 141.45, 'duration': 4.74}, {'text': 'okay now watch as I approach whatever', 'start': 142.97, 'duration': 5.17}, {'text': ""number I'm approaching wants to know"", 'start': 146.19, 'duration': 5.64}, {'text': 'right here is indulge right there', 'start': 148.14, 'duration': 7.23}, {'text': 'as we rock back and forth and then we', 'start': 151.83, 'duration': 6.299}, {'text': ""read this number right here there's a"", 'start': 155.37, 'duration': 6.36}, {'text': 'zoom in just a little bit at the null', 'start': 158.129, 'duration': 11.161}, {'text': ""and the number that's about 8500 about"", 'start': 161.73, 'duration': 10.8}, {'text': '8.5 cave watching the needle again is as', 'start': 169.29, 'duration': 10.47}, {'text': ""it nulls about 8500 ohms so we're in"", 'start': 172.53, 'duration': 9.349}, {'text': 'that in that range which is what we', 'start': 179.76, 'duration': 6.47}, {'text': 'experienced and expected from last night', 'start': 181.879, 'duration': 8.651}, {'text': 'now if we change the load here from 4', 'start': 186.23, 'duration': 7.66}, {'text': 'ohms this is to 8 ohm resistors parallel', 'start': 190.53, 'duration': 6.66}, {'text': 'you have the camera time to focus I hope', 'start': 193.89, 'duration': 7.26}, {'text': 'it can if we change this to 1 8 ohm', 'start': 197.19, 'duration': 7.97}, {'text': 'resister see a peg there we expected the', 'start': 201.15, 'duration': 6.63}, {'text': 'primary impedance to be around 16 K so', 'start': 205.16, 'duration': 6.689}, {'text': ""now we've got this resistor on there"", 'start': 207.78, 'duration': 7.76}, {'text': ""it's back out again"", 'start': 211.849, 'duration': 3.691}, {'text': 'then we got 8 ohms we would expect the', 'start': 217.59, 'duration': 4.74}, {'text': 'primary impedance to be about twice that', 'start': 220.739, 'duration': 3.601}, {'text': ""so we've got to raise our range here so"", 'start': 222.33, 'duration': 5.04}, {'text': 'we go 2 times 10 we expect it to be', 'start': 224.34, 'duration': 5.58}, {'text': 'about 16 K so that would be 1 point 6 on', 'start': 227.37, 'duration': 4.83}, {'text': 'this dial so if we go the other', 'start': 229.92, 'duration': 4.28}, {'text': 'direction', 'start': 232.2, 'duration': 5.759}, {'text': ""watch aren't you watching our null when"", 'start': 234.2, 'duration': 5.77}, {'text': ""we we don't have to look at this we"", 'start': 237.959, 'duration': 6.051}, {'text': 'watch this and we got to know right', 'start': 239.97, 'duration': 8.46}, {'text': 'there you can increase the range on this', 'start': 244.01, 'duration': 7.809}, {'text': 'by the the sensitivity knob right here', 'start': 248.43, 'duration': 6.51}, {'text': 'we can increase the sensitivity and set', 'start': 251.819, 'duration': 5.251}, {'text': 'it wherever we want but what we want to', 'start': 254.94, 'duration': 5.519}, {'text': 'do is set it high enough and low enough', 'start': 257.07, 'duration': 6.96}, {'text': 'that we can actually detect the nice', 'start': 260.459, 'duration': 9.351}, {'text': 'null and the null occurs oh darn it', 'start': 264.03, 'duration': 10.8}, {'text': ""things loose okay we're okay sorry the"", 'start': 269.81, 'duration': 9.25}, {'text': 'null occurs nicely right about right', 'start': 274.83, 'duration': 10.14}, {'text': ""there and in this case let's increase it"", 'start': 279.06, 'duration': 7.169}, {'text': 'a little bit more so we maybe get a', 'start': 284.97, 'duration': 4.35}, {'text': 'little bit better no your best know', 'start': 286.229, 'duration': 7.611}, {'text': 'about right there which if we zoom in', 'start': 289.32, 'duration': 9.08}, {'text': ""we're gonna see is around"", 'start': 293.84, 'duration': 4.56}, {'text': ""fifteen let's see 1520 ohms"", 'start': 299.87, 'duration': 9.0}, {'text': ""somewhere around the 16 K mark that's"", 'start': 303.5, 'duration': 7.17}, {'text': 'exactly what we got last night when I', 'start': 308.87, 'duration': 7.17}, {'text': 'say exactly nothing is exact and if you', 'start': 310.67, 'duration': 7.71}, {'text': 'remember even looking at the RCA Tube', 'start': 316.04, 'duration': 8.0}, {'text': 'manuals they had approximately in', 'start': 318.38, 'duration': 8.94}, {'text': 'parentheses in there so there we go we', 'start': 324.04, 'duration': 5.95}, {'text': 'get the same kind of numbers with our', 'start': 327.32, 'duration': 5.4}, {'text': 'impedance bridge as we do from doing our', 'start': 329.99, 'duration': 5.58}, {'text': 'turns ratio and just doing the simple', 'start': 332.72, 'duration': 5.73}, {'text': 'math so there you go now we have an', 'start': 335.57, 'duration': 6.6}, {'text': 'impedance bridge verification of it and', 'start': 338.45, 'duration': 7.53}, {'text': 'it actually gives us a readout of what', 'start': 342.17, 'duration': 8.1}, {'text': 'the primary impedance is depending on', 'start': 345.98, 'duration': 7.8}, {'text': 'what secondary load is so I hope this', 'start': 350.27, 'duration': 5.87}, {'text': 'helps', 'start': 353.78, 'duration': 2.36}]"
JHOX,K8UdiWUKVpM,"[6, 14]",
tcOX,fLr272Pd3-c,[2],
eeOX,fNeZfo9tlb4,[667],
NPOX,GsrGvocyVko,"[9, 10, 34]",
AVOX,Gt-c9zLoKsA,"[50, 66]","[{'text': ""hey guys what's up so i'm back with"", 'start': 0.0, 'duration': 4.4}, {'text': 'another hair company review for you guys', 'start': 1.89, 'duration': 5.909}, {'text': 'yes well another affordable hair company', 'start': 4.4, 'duration': 5.65}, {'text': 'I know you guys appreciate these thank', 'start': 7.799, 'duration': 3.571}, {'text': 'you so much for your love and support', 'start': 10.05, 'duration': 4.29}, {'text': 'and thumbs and up the videos let me know', 'start': 11.37, 'duration': 5.04}, {'text': ""that you do enjoy these videos and I'm"", 'start': 14.34, 'duration': 4.35}, {'text': ""bringing them to y'all so yeah this time"", 'start': 16.41, 'duration': 4.83}, {'text': 'I was contacted by ala moana which is an', 'start': 18.69, 'duration': 4.62}, {'text': 'Aliexpress vendor there are tons of', 'start': 21.24, 'duration': 5.07}, {'text': 'videos on YouTube they actually have a', 'start': 23.31, 'duration': 5.16}, {'text': 'youtube channel i will link all the', 'start': 26.31, 'duration': 5.25}, {'text': 'information below yeah this is the this', 'start': 28.47, 'duration': 5.339}, {'text': 'is what it came in DHL as you guys know', 'start': 31.56, 'duration': 5.4}, {'text': 'I got the hair in about 2 business days', 'start': 33.809, 'duration': 5.791}, {'text': ""so it's real fast the shipping is free"", 'start': 36.96, 'duration': 4.89}, {'text': 'and they always have sales so let me', 'start': 39.6, 'duration': 3.72}, {'text': 'show you what I got real quick is', 'start': 41.85, 'duration': 4.29}, {'text': ""something different that it's amharic i"", 'start': 43.32, 'duration': 5.1}, {'text': 'never tried before so i was excited to', 'start': 46.14, 'duration': 4.98}, {'text': 'get it and show you good time i chose to', 'start': 48.42, 'duration': 5.85}, {'text': 'get some brazilian loose waves and i got', 'start': 51.12, 'duration': 5.43}, {'text': 'four bundles in a closure so this is the', 'start': 54.27, 'duration': 7.92}, {'text': 'packaging this is some free flexi rods', 'start': 56.55, 'duration': 11.88}, {'text': 'which was nice to them they all know me', 'start': 62.19, 'duration': 8.49}, {'text': ""already then open to here and i've been"", 'start': 68.43, 'duration': 4.229}, {'text': 'playing with it but I repackaged it for', 'start': 70.68, 'duration': 4.439}, {'text': 'the video but they all came to clear', 'start': 72.659, 'duration': 5.46}, {'text': 'packaging right here yeah all the', 'start': 75.119, 'duration': 4.591}, {'text': 'bungles are labeled they have a little', 'start': 78.119, 'duration': 3.57}, {'text': 'sticker here to tell you the interest I', 'start': 79.71, 'duration': 10.769}, {'text': ""got 24 22 18 now they didn't have this"", 'start': 81.689, 'duration': 11.011}, {'text': 'texture for the closure so they sent me', 'start': 90.479, 'duration': 5.061}, {'text': 'a body wave closure which is a similar', 'start': 92.7, 'duration': 5.309}, {'text': ""crow pattern so I'm just going to go"", 'start': 95.54, 'duration': 4.6}, {'text': 'ahead and open these up in our area so', 'start': 98.009, 'duration': 5.011}, {'text': ""here are the bundles and here's the"", 'start': 100.14, 'duration': 10.29}, {'text': ""closure really pretty y'all not get"", 'start': 103.02, 'duration': 10.139}, {'text': 'excited about some pretty hair now this', 'start': 110.43, 'duration': 5.07}, {'text': ""hair is very pretty they said it's five"", 'start': 113.159, 'duration': 6.99}, {'text': 'a Brazilian loose wave so it definitely', 'start': 115.5, 'duration': 7.799}, {'text': 'feels really really soft and my fingers', 'start': 120.149, 'duration': 5.281}, {'text': 'are seamlessly going right through all', 'start': 123.299, 'duration': 4.17}, {'text': 'the bundles I have all the bundles', 'start': 125.43, 'duration': 7.98}, {'text': ""together so that's four bundles and let"", 'start': 127.469, 'duration': 6.251}, {'text': 'me check', 'start': 133.41, 'duration': 5.05}, {'text': 'by the West real peace ellipse the West', 'start': 133.72, 'duration': 7.26}, {'text': 'are really nice there are little thinner', 'start': 138.46, 'duration': 5.7}, {'text': ""than what I'm used to but they are"", 'start': 140.98, 'duration': 5.6}, {'text': ""really nice I don't see any beard"", 'start': 144.16, 'duration': 8.46}, {'text': ""sticking out I'm the bundles look real"", 'start': 146.58, 'duration': 9.13}, {'text': 'nice although they look kind of small to', 'start': 152.62, 'duration': 4.8}, {'text': 'me I went back on the website to make', 'start': 155.71, 'duration': 4.32}, {'text': 'sure they were 100 grams at least 100', 'start': 157.42, 'duration': 6.03}, {'text': 'grand bundles in they were and also i', 'start': 160.03, 'duration': 5.76}, {'text': 'emailed them and I let him know that the', 'start': 163.45, 'duration': 4.17}, {'text': 'photos look kind of small there sure be', 'start': 165.79, 'duration': 3.99}, {'text': 'that they were you know at least 100', 'start': 167.62, 'duration': 5.31}, {'text': 'grams I did get longer length so yeah', 'start': 169.78, 'duration': 5.58}, {'text': 'the longer the hair that smaller these', 'start': 172.93, 'duration': 6.33}, {'text': 'bundles are going to be so so again here', 'start': 175.36, 'duration': 11.16}, {'text': ""are the bundles the hair isn't a natural"", 'start': 179.26, 'duration': 13.44}, {'text': 'color which is like a 1 B when you first', 'start': 186.52, 'duration': 8.31}, {'text': 'get your hair make sure you co wash it', 'start': 192.7, 'duration': 5.069}, {'text': 'and that will pretty much bring your', 'start': 194.83, 'duration': 5.939}, {'text': 'hair to life okay because right now i', 'start': 197.769, 'duration': 5.731}, {'text': 'mean the ends look okay but you can tell', 'start': 200.769, 'duration': 5.25}, {'text': 'this hair was packaged it was packaged', 'start': 203.5, 'duration': 4.5}, {'text': 'or have been sitting just think about', 'start': 206.019, 'duration': 4.831}, {'text': ""your own hair it fits um if you haven't"", 'start': 208.0, 'duration': 5.55}, {'text': 'washed it in a while and if it gets a', 'start': 210.85, 'duration': 4.56}, {'text': 'little dry just think about how the ends', 'start': 213.55, 'duration': 3.659}, {'text': ""would look so that's how this is but"", 'start': 215.41, 'duration': 3.51}, {'text': 'once you co wash it it will bring it to', 'start': 217.209, 'duration': 4.591}, {'text': 'life but yeah I am excited to see how', 'start': 218.92, 'duration': 4.379}, {'text': ""the terror is going to look once it's"", 'start': 221.8, 'duration': 4.74}, {'text': 'wet from my understanding it would be', 'start': 223.299, 'duration': 5.641}, {'text': 'like you know like big fluffy curls so I', 'start': 226.54, 'duration': 8.04}, {'text': ""just cannot wait to see that um it'll be"", 'start': 228.94, 'duration': 7.65}, {'text': 'like curling wand curl hair but without', 'start': 234.58, 'duration': 5.34}, {'text': 'the one but yeah this hair is really', 'start': 236.59, 'duration': 5.52}, {'text': 'pretty let me show you all the closure', 'start': 239.92, 'duration': 6.18}, {'text': ""it's a Brazilian body wave you guys know"", 'start': 242.11, 'duration': 6.99}, {'text': 'body wave is like a s pattern so I', 'start': 246.1, 'duration': 5.669}, {'text': 'probably would have to flexi right the', 'start': 249.1, 'duration': 5.669}, {'text': 'closure or put some wine cruise to match', 'start': 251.769, 'duration': 5.761}, {'text': 'the bundles fully but the closure is', 'start': 254.769, 'duration': 5.181}, {'text': ""really really pretty I'm not getting any"", 'start': 257.53, 'duration': 4.37}, {'text': 'shedding or tangling or anything my', 'start': 259.95, 'duration': 3.54}, {'text': 'fingers are going right through that as', 'start': 261.9, 'duration': 4.89}, {'text': ""well here's the back of the closure it"", 'start': 263.49, 'duration': 5.61}, {'text': 'does not have the protective strip', 'start': 266.79, 'duration': 6.03}, {'text': 'around it I do prefer that oh yes it', 'start': 269.1, 'duration': 5.19}, {'text': 'does wait a minute it does have a', 'start': 272.82, 'duration': 3.36}, {'text': ""particular strip around it it's just a"", 'start': 274.29, 'duration': 3.66}, {'text': 'little darker so it looked like it was', 'start': 276.18, 'duration': 3.78}, {'text': 'double lace but this is a protective', 'start': 277.95, 'duration': 4.65}, {'text': 'strip the lace is pretty dark so I may', 'start': 279.96, 'duration': 5.04}, {'text': 'have to use some concealer it is a', 'start': 282.6, 'duration': 6.42}, {'text': 'freestyle part enclosure and the nights', 'start': 285.0, 'duration': 9.72}, {'text': ""are not bleached so yeah it's really"", 'start': 289.02, 'duration': 8.82}, {'text': 'nice but this is a hair see how bouncy', 'start': 294.72, 'duration': 4.98}, {'text': ""it is it's very pretty i can tell this"", 'start': 297.84, 'duration': 4.08}, {'text': ""hair it's going to have a lot of body"", 'start': 299.7, 'duration': 4.74}, {'text': ""and movement and that's what I love"", 'start': 301.92, 'duration': 6.0}, {'text': ""about virgin hair it's just really"", 'start': 304.44, 'duration': 7.2}, {'text': 'pretty light almost perfect I cannot', 'start': 307.92, 'duration': 5.85}, {'text': ""wait to install this I haven't had this"", 'start': 311.64, 'duration': 4.92}, {'text': 'texture yet but yeah guys I just wanted', 'start': 313.77, 'duration': 4.5}, {'text': 'to come show you guys real quick this', 'start': 316.56, 'duration': 4.41}, {'text': 'new hair I will install it really soon', 'start': 318.27, 'duration': 5.43}, {'text': 'and if you have any questions let me', 'start': 320.97, 'duration': 5.61}, {'text': 'know leave comments I love to read them', 'start': 323.7, 'duration': 4.74}, {'text': 'thank you guys so much for all your', 'start': 326.58, 'duration': 3.69}, {'text': 'support and again thumbs up for more', 'start': 328.44, 'duration': 3.99}, {'text': ""affordable hair companies and i'll see"", 'start': 330.27, 'duration': 5.99}, {'text': 'you in my next video bye', 'start': 332.43, 'duration': 3.83}]"
